datetime,temp,humidity,windspeed,sealevelpressure
2020-08-21,21.1,72,7.3,1019.3
2020-08-22,22.4,69.7,7.1,1017.7
2020-08-23,22.5,77.5,11,1015.4
2020-08-24,21.2,79.6,10.9,1015.7
2020-08-25,17.8,89.2,24.1,1015.6
2020-08-26,19.1,76.3,16.3,1016.9
2020-08-27,19.8,69.1,13.2,1016.6
2020-08-28,21.1,69.8,14.1,1012.8
2020-08-29,24.3,66.5,14.9,1010.8
2020-08-30,25.3,54.6,16.3,1012.1
2020-08-31,25,59.9,17.2,1013
2020-09-01,19.9,70.9,17.8,1010.7
2020-09-02,16.5,72.5,10.2,1018
2020-09-03,16.3,74.6,12.9,1021.7
2020-09-04,16.5,71.5,19.3,1026
2020-09-05,17.5,66,7.6,1021.7
2020-09-06,20.1,64.8,9.5,1015.8
2020-09-07,20.3,72.9,19.9,1017.5
2020-09-08,19,78.6,16.7,1026.7
2020-09-09,19.1,69.6,10.7,1025.8
2020-09-10,19.6,68.5,9.2,1019
2020-09-11,19.7,68,10.7,1017
2020-09-12,20.7,68.2,11.7,1019.6
2020-09-13,21.2,66.2,10.7,1024.6
2020-09-14,21.6,64.2,8.5,1027.3
2020-09-15,20.6,67.3,16.9,1025.1
2020-09-16,20.8,63.2,17.4,1020
2020-09-17,20.7,69.1,12.8,1016.8
2020-09-18,17.7,66.9,18.7,1022
2020-09-19,14.9,63.4,8.3,1023.1
2020-09-20,17,64.5,14.8,1018.9
2020-09-21,17.4,58.7,14.2,1018.9
2020-09-22,18.5,67.7,14.5,1017.3
2020-09-23,18.6,73.8,13.4,1013.3
2020-09-24,18.8,70.5,8.8,1013.1
2020-09-25,18.4,75.2,15.6,1005.5
2020-09-26,15.2,77.6,18.9,997
2020-09-27,12.5,77,14.9,1008.2
2020-09-28,17.1,61.3,24.7,1009.1
2020-09-29,12.1,91.1,17.8,1015.2
2020-09-30,12.2,84.3,20.4,1013.8
2020-10-01,13.6,80.2,17.1,1009.1
2020-10-02,16.1,70.1,14.7,1009.9
2020-10-03,21.2,59.2,21.5,1009.5
2020-10-04,21.8,61.8,30.1,1009.8
2020-10-05,19.4,71.5,13.8,1011.6
2020-10-06,16,78.3,14.1,1014.8
2020-10-07,13.5,82.5,15,1012.6
2020-10-08,11.7,84.8,26.3,1018.4
2020-10-09,11.7,75.2,14.7,1023.1
2020-10-10,11.8,80.5,8,1019.4
2020-10-11,12.5,82.4,9.6,1015.2
2020-10-12,9.3,92.8,19,1010.5
2020-10-13,6.1,89.6,23.3,1006.8
2020-10-14,9.9,72,17.6,1012.2
2020-10-15,12.6,87,20.1,1011.9
2020-10-16,11.6,89.6,13.6,1011.8
2020-10-17,8.4,95,18.9,1015.4
2020-10-18,7.3,85.3,8.7,1021.4
2020-10-19,6.4,80.8,8.2,1026
2020-10-20,6.9,77.8,10.5,1026.3
2020-10-21,9.6,70.6,14.1,1024.3
2020-10-22,12,65.1,11.8,1022.9
2020-10-23,12.4,63.6,9.5,1020.8
2020-10-24,13.2,74.4,8.7,1017.9
2020-10-25,12.4,92.1,12.6,1014.4
2020-10-26,12.5,82.1,13.9,1014
2020-10-27,12.2,79.4,10.7,1013.1
2020-10-28,10.1,94.1,10.7,1016.6
2020-10-29,11,93.5,12.6,1018.7
2020-10-30,10.3,84.3,14.5,1023.6
2020-10-31,11.4,82.6,15.9,1022.9
2020-11-01,9.7,89.8,8.6,1023.2
2020-11-02,12.1,81.5,9.8,1021.9
2020-11-03,14.7,76.7,10.3,1022.1
2020-11-04,12.8,92.9,10,1023.9
2020-11-05,10.3,98.9,15.5,1029.5
2020-11-06,7.5,92.7,15.3,1033.4
2020-11-07,5.8,82.5,10.6,1032.6
2020-11-08,6.2,82,10.1,1027.2
2020-11-09,4.7,91.4,6.7,1027
2020-11-10,4.6,97.4,11.4,1028.7
2020-11-11,5.6,94.9,8.5,1028.3
2020-11-12,7.3,88.9,7.5,1026
2020-11-13,7.7,94.7,8.2,1026
2020-11-14,8,89.6,6.5,1026.3
2020-11-15,7.6,87.1,7.5,1024
2020-11-16,9.4,83.2,11.7,1019.8
2020-11-17,7,97.9,14.5,1026.8
2020-11-18,7.1,96.7,9.5,1031.5
2020-11-19,6.2,91.2,18,1024.9
2020-11-20,4,97.7,18.2,1022.2
2020-11-21,1,90.9,16.9,1031
2020-11-22,1.2,94.4,7.8,1031.9
2020-11-23,2.8,90.1,10.3,1028
2020-11-24,3,94.6,10.9,1029.6
2020-11-25,3.4,86.6,8.3,1026
2020-11-26,2.3,79.2,7.6,1025.2
2020-11-27,1.7,77.5,7.5,1023.6
2020-11-28,0.9,86.9,8.1,1021
2020-11-29,0.1,97.7,8.1,1020.9
2020-11-30,-0.1,89.9,10.2,1025
2020-12-01,-2.4,87.3,17.8,1020.3
2020-12-02,-2.3,90.3,16.9,1018.1
2020-12-03,4.3,83.7,28,1010.7
2020-12-04,7.3,77.9,25.6,1007.3
2020-12-05,8.8,70.6,20.7,1011.1
2020-12-06,8.7,74.2,29.3,1010.4
2020-12-07,6.2,86.6,28.2,1007.9
2020-12-08,3.2,89.9,24.4,1011
2020-12-09,3.8,88.8,28,1006.3
2020-12-10,4.4,91.3,8.3,1006.5
2020-12-11,3.6,93.8,7.8,1006.9
2020-12-12,3.5,95.2,8.5,1002.5
2020-12-13,2.9,98.8,14.1,1009.7
2020-12-14,2.4,97,17.3,1018.5
2020-12-15,3,93.9,9.2,1021.6
2020-12-16,3.6,90,8.8,1023.3
2020-12-17,2.5,89,7.1,1025.9
2020-12-18,2.1,93.7,8.8,1028.5
2020-12-19,2,94.9,6.7,1027.4
2020-12-20,2.9,91.4,9.7,1026.9
2020-12-21,4.1,89.6,10.1,1026.8
2020-12-22,5.8,84.4,10.8,1024.5
2020-12-23,8.6,76.5,12.1,1022
2020-12-24,8.2,77.8,15.7,1015.8
2020-12-25,7,91,19.3,1010.9
2020-12-26,1.1,96.8,14.1,1017
2020-12-27,-0.4,95.1,14.4,1011.2
2020-12-28,6.4,73.2,23.5,999.2
2020-12-29,8.8,68.6,31.8,1002.8
2020-12-30,7.6,84.6,20.8,1005.5
2020-12-31,5.5,92.7,17,1007.1
